Time,N
0.000001,45723
0.000000,45724
0.000001,45725
0.000000,45726
0.000000,45727
0.000001,45728
0.000000,45729
0.000001,45730
0.000000,45731
0.000000,45732
0.000001,45733
0.000000,45734
0.000001,45735
0.000001,45736
0.000000,45737
0.000001,45738
0.000000,45739
0.000001,45740
0.000001,45741
0.000000,45742
0.000001,45743
0.000000,45744
0.000001,45745
0.000000,45746
0.000001,45747
0.000000,45748
0.000000,45749
0.000001,45750
0.000000,45751
0.000001,45752
0.000001,45753
0.000001,45754
0.000000,45755
0.000000,45756
0.000001,45757
0.000000,45758
0.000001,45759
0.000000,45760
0.000000,45761
0.000001,45762
0.000000,45763
0.000001,45764
0.000000,45765
0.000000,45766
0.000001,45767
0.000000,45768
0.000001,45769
0.000000,45770
0.000000,45771
0.000001,45772
0.000000,45773
0.000001,45774
0.000001,45775
0.000000,45776
0.000001,45777
0.000000,45778
0.000001,45779
0.000001,45780
0.000000,45781
0.000001,45782
0.000000,45783
0.000001,45784
0.000000,45785
0.000000,45786
0.000001,45787
0.000000,45788
0.000001,45789
0.000001,45790
0.000000,45791
0.000001,45792
0.000000,45793
0.000001,45794
0.000000,45795
0.000000,45796
0.000001,45797
0.000000,45798
0.000001,45799
0.000000,45800
0.000000,45801
0.000001,45802
0.000001,45803
0.000000,45804
0.000000,45805
0.000001,45806
0.000000,45807
0.000001,45808
0.000001,45809
0.000000,45810
0.000001,45811
0.000000,45812
0.000001,45813
0.000001,45814
0.000000,45815
0.000001,45816
0.000000,45817
0.000001,45818
0.000001,45819
0.000000,45820
0.000001,45821
0.000000,45822
0.000001,45823
0.000000,45824
0.000001,45825
0.000001,45826
0.000000,45827
0.000001,45828
0.000000,45829
0.000001,45830
0.000000,45831
0.000001,45832
0.000000,45833
0.000000,45834
0.000001,45835
0.000000,45836
0.000001,45837
0.000000,45838
0.000000,45839
0.000001,45840
0.000000,45841
0.000001,45842
0.000000,45843
0.000000,45844
0.000001,45845
0.000000,45846
0.000001,45847
0.000000,45848
0.000000,45849
0.000001,45850
0.000000,45851
0.000001,45852
0.000001,45853
0.000000,45854
0.000001,45855
0.000000,45856
0.000001,45857
0.000000,45858
0.000000,45859
0.000001,45860
0.000000,45861
0.000001,45862
0.000001,45863
0.000000,45864
0.000001,45865
0.000000,45866
0.000000,45867
0.000001,45868
0.000000,45869
0.000001,45870
0.000000,45871
0.000000,45872
0.000001,45873
0.000000,45874
0.000001,45875
0.000001,45876
0.000000,45877
0.000001,45878
0.000000,45879
0.000000,45880
0.000001,45881
0.000001,45882
0.000001,45883
0.000000,45884
0.000001,45885
0.000000,45886
0.000001,45887
0.000000,45888
0.000000,45889
0.000001,45890
0.000000,45891
0.000001,45892
0.000001,45893
0.000000,45894
0.000001,45895
0.000000,45896
0.000000,45897
0.000001,45898
0.000000,45899
0.000001,45900
0.000000,45901
0.000001,45902
0.000000,45903
0.000000,45904
0.000001,45905
0.000000,45906
0.000001,45907
0.000001,45908
0.000000,45909
0.000001,45910
0.000000,45911
0.000001,45912
0.000000,45913
0.000001,45914
0.000000,45915
0.000000,45916
0.000001,45917
0.000000,45918
0.000001,45919
0.000001,45920
0.000001,45921
0.000001,45922
0.000000,45923
0.000001,45924
0.000000,45925
0.000001,45926
0.000001,45927
0.000000,45928
0.000001,45929
0.000000,45930
0.000000,45931
0.000001,45932
0.000000,45933
0.000001,45934
0.000000,45935
0.000000,45936
0.000001,45937
0.000000,45938
0.000001,45939
0.000000,45940
0.000000,45941
0.000001,45942
0.000000,45943
0.000001,45944
0.000001,45945
0.000000,45946
0.000001,45947
0.000000,45948
0.000000,45949
0.000001,45950
0.000000,45951
0.000001,45952
0.000000,45953
0.000000,45954
0.000001,45955
0.000000,45956
0.000001,45957
0.000000,45958
0.000000,45959
0.000001,45960
0.000000,45961
0.000001,45962
0.000000,45963
0.000001,45964
0.000001,45965
0.000000,45966
0.000001,45967
0.000000,45968
0.000000,45969
0.000001,45970
0.000000,45971
0.000001,45972
0.000000,45973
0.000001,45974
0.000000,45975
0.000001,45976
0.000001,45977
0.000000,45978
0.000001,45979
0.000000,45980
0.000000,45981
0.000001,45982
0.000000,45983
0.000001,45984
0.000001,45985
0.000000,45986
0.000001,45987
0.000000,45988
0.000001,45989
0.000000,45990
0.000000,45991
0.000001,45992
0.000000,45993
0.000001,45994
0.000001,45995
0.000000,45996
0.000001,45997
0.000000,45998
0.000000,45999
0.000001,46000
0.000000,46001
0.000001,46002
0.000001,46003
0.000000,46004
0.000001,46005
0.000000,46006
0.000001,46007
0.000000,46008
0.000000,46009
0.000001,46010
0.000000,46011
0.000001,46012
0.000001,46013
0.000000,46014
0.000001,46015
0.000000,46016
0.000000,46017
0.000001,46018
0.000000,46019
0.000001,46020
0.000001,46021
0.000000,46022
0.000001,46023
0.000000,46024
0.000001,46025
0.000001,46026
0.000000,46027
0.000001,46028
0.000000,46029
0.000000,46030
0.000001,46031
0.000000,46032
0.000000,46033
0.000001,46034
0.000000,46035
0.000001,46036
0.000001,46037
0.000000,46038
0.000001,46039
0.000000,46040
0.000000,46041
0.000001,46042
0.000000,46043
0.000001,46044
0.000000,46045
0.000001,46046
0.000001,46047
0.000000,46048
0.000001,46049
0.000000,46050
0.000000,46051
0.000001,46052
0.000000,46053
0.000001,46054
0.000000,46055
0.000004,46056
0.000001,46057
0.000000,46058
0.000001,46059
0.000001,46060
0.000000,46061
0.000001,46062
0.000000,46063
0.000000,46064
0.000001,46065
0.000000,46066
0.000001,46067
0.000001,46068
0.000000,46069
0.000001,46070
0.000000,46071
0.000001,46072
0.000000,46073
0.000000,46074
0.000001,46075
0.000000,46076
0.000001,46077
0.000001,46078
0.000001,46079
0.000000,46080
0.000001,46081
0.000000,46082
0.000000,46083
0.000001,46084
0.000000,46085
0.000000,46086
0.000001,46087
0.000000,46088
0.000001,46089
0.000000,46090
0.000000,46091
0.000001,46092
0.000000,46093
0.000001,46094
0.000000,46095
0.000000,46096
0.000001,46097
0.000000,46098
0.000000,46099
0.000001,46100
0.000000,46101
0.000001,46102
0.000000,46103
0.000001,46104
0.000001,46105
0.000000,46106
0.000001,46107
0.000000,46108
0.000001,46109
0.000000,46110
0.000001,46111
0.000001,46112
0.000000,46113
0.000001,46114
0.000000,46115
0.000000,46116
0.000001,46117
0.000000,46118
0.000001,46119
0.000000,46120
0.000000,46121
0.000001,46122
0.000000,46123
0.000000,46124
0.000001,46125
0.000000,46126
0.000001,46127
0.000000,46128
0.000000,46129
0.000001,46130
0.000000,46131
0.000000,46132
0.000001,46133
0.000000,46134
0.000001,46135
0.000000,46136
0.000000,46137
0.000001,46138
0.000000,46139
0.000000,46140
0.000001,46141
0.000000,46142
0.000001,46143
0.000001,46144
0.000000,46145
0.000001,46146
0.000000,46147
0.000000,46148
0.000001,46149
0.000000,46150
0.000001,46151
0.000001,46152
0.000000,46153
0.000001,46154
0.000000,46155
0.000000,46156
0.000001,46157
0.000000,46158
0.000001,46159
0.000001,46160
0.000000,46161
0.000001,46162
0.000000,46163
0.000000,46164
0.000001,46165
0.000000,46166
0.000001,46167
0.000001,46168
0.000001,46169
0.000000,46170
0.000000,46171
0.000001,46172
0.000000,46173
0.000001,46174
0.000001,46175
0.000000,46176
0.000001,46177
0.000000,46178
0.000000,46179
0.000001,46180
0.000000,46181
0.000001,46182
0.000001,46183
0.000000,46184
0.000001,46185
0.000000,46186
0.000001,46187
0.000001,46188
0.000001,46189
0.000001,46190
0.000000,46191
0.000001,46192
0.000000,46193
0.000001,46194
0.000001,46195
0.000000,46196
0.000001,46197
0.000000,46198
0.000000,46199
0.000001,46200
0.000000,46201
0.000001,46202
0.000001,46203
0.000000,46204
0.000001,46205
0.000000,46206
0.000000,46207
0.000001,46208
0.000000,46209
0.000001,46210
0.000000,46211
0.000001,46212
0.000000,46213
0.000000,46214
0.000001,46215
0.000000,46216
0.000000,46217
0.000001,46218
0.000000,46219
0.000001,46220
0.000000,46221
0.000000,46222
0.000001,46223
0.000000,46224
0.000000,46225
0.000001,46226
0.000000,46227
0.000001,46228
0.000001,46229
0.000000,46230
0.000001,46231
0.000000,46232
0.000001,46233
0.000001,46234
0.000000,46235
0.000001,46236
0.000000,46237
0.000001,46238
0.000001,46239
0.000000,46240
0.000001,46241
0.000000,46242
0.000001,46243
0.000001,46244
0.000000,46245
0.000001,46246
0.000000,46247
0.000000,46248
0.000001,46249
0.000000,46250
0.000001,46251
0.000001,46252
0.000000,46253
0.000001,46254
0.000000,46255
0.000000,46256
0.000001,46257
0.000000,46258
0.000000,46259
0.000001,46260
0.000000,46261
0.000001,46262
0.000000,46263
0.000000,46264
0.000001,46265
0.000000,46266
0.000001,46267
0.000000,46268
0.000000,46269
0.000001,46270
0.000000,46271
0.000000,46272
0.000001,46273
0.000000,46274
0.000001,46275
0.000000,46276
0.000000,46277
0.000001,46278
0.000000,46279
0.000001,46280
0.000000,46281
0.000001,46282
0.000001,46283
0.000000,46284
0.000001,46285
0.000000,46286
0.000001,46287
0.000001,46288
0.000001,46289
0.000001,46290
0.000000,46291
0.000001,46292
0.000000,46293
0.000001,46294
0.000000,46295
0.000000,46296
0.000001,46297
0.000000,46298
0.000001,46299
0.000000,46300
0.000000,46301
0.000001,46302
0.000000,46303
0.000001,46304
0.000000,46305
0.000000,46306
0.000001,46307
0.000000,46308
0.000001,46309
0.000000,46310
0.000000,46311
0.000001,46312
0.000000,46313
0.000001,46314
0.000001,46315
0.000000,46316
0.000001,46317
0.000000,46318
0.000001,46319
0.000000,46320
0.000000,46321
0.000001,46322
0.000000,46323
0.000000,46324
0.000001,46325
0.000000,46326
0.000001,46327
0.000000,46328
0.000000,46329
0.000001,46330
0.000000,46331
0.000001,46332
0.000001,46333
0.000001,46334
0.000000,46335
0.000000,46336
0.000001,46337
0.000001,46338
0.000001,46339
0.000000,46340
0.000001,46341
0.000000,46342
0.000001,46343
0.000001,46344
0.000000,46345
0.000001,46346
0.000000,46347
0.000001,46348
0.000000,46349
0.000000,46350
0.000001,46351
0.000000,46352
0.000001,46353
0.000000,46354
0.000000,46355
0.000001,46356
0.000000,46357
0.000001,46358
0.000000,46359
0.000000,46360
0.000001,46361
0.000000,46362
0.000000,46363
0.000001,46364
0.000000,46365
0.000001,46366
0.000000,46367
0.000000,46368
0.000001,46369
0.000000,46370
0.000001,46371
0.000001,46372
0.000000,46373
0.000001,46374
0.000000,46375
0.000001,46376
0.000000,46377
0.000000,46378
0.000001,46379
0.000000,46380
0.000000,46381
0.000001,46382
0.000000,46383
0.000001,46384
0.000001,46385
0.000000,46386
0.000001,46387
0.000000,46388
0.000001,46389
0.000001,46390
0.000000,46391
0.000001,46392
0.000000,46393
0.000001,46394
0.000001,46395
0.000000,46396
0.000001,46397
0.000000,46398
0.000001,46399
0.000001,46400
0.000000,46401
0.000001,46402
0.000000,46403
0.000000,46404
0.000001,46405
0.000000,46406
0.000001,46407
0.000001,46408
0.000000,46409
0.000001,46410
0.000000,46411
0.000000,46412
0.000001,46413
0.000000,46414
0.000001,46415
0.000001,46416
0.000001,46417
0.000000,46418
0.000000,46419
0.000001,46420
0.000000,46421
0.000001,46422
0.000001,46423
0.000000,46424
0.000001,46425
0.000000,46426
0.000001,46427
0.000001,46428
0.000000,46429
0.000001,46430
0.000000,46431
0.000000,46432
0.000001,46433
0.000000,46434
0.000001,46435
0.000001,46436
0.000000,46437
0.000001,46438
0.000000,46439
0.000001,46440
0.000001,46441
0.000000,46442
0.000001,46443
0.000000,46444
0.000001,46445
0.000001,46446
0.000000,46447
0.000001,46448
0.000000,46449
0.000001,46450
0.000000,46451
0.000000,46452
0.000001,46453
0.000000,46454
0.000000,46455
0.000001,46456
0.000000,46457
0.000001,46458
0.000001,46459
0.000000,46460
0.000001,46461
0.000000,46462
0.000000,46463
0.000001,46464
0.000000,46465
0.000001,46466
0.000001,46467
0.000000,46468
0.000001,46469
0.000000,46470
0.000001,46471
0.000001,46472
0.000000,46473
0.000001,46474
0.000000,46475
0.000001,46476
0.000001,46477
0.000000,46478
0.000001,46479
0.000000,46480
0.000000,46481
0.000001,46482
0.000000,46483
0.000001,46484
0.000000,46485
0.000000,46486
0.000001,46487
0.000000,46488
0.000001,46489
0.000001,46490
0.000000,46491
0.000000,46492
0.000000,46493
0.000001,46494
0.000000,46495
0.000001,46496
0.000000,46497
0.000000,46498
0.000001,46499
0.000000,46500
0.000001,46501
0.000001,46502
0.000000,46503
0.000001,46504
0.000000,46505
0.000000,46506
0.000001,46507
0.000000,46508
0.000001,46509
0.000001,46510
0.000000,46511
0.000001,46512
0.000000,46513
0.000001,46514
0.000000,46515
0.000000,46516
0.000001,46517
0.000000,46518
0.000001,46519
0.000000,46520
0.000000,46521
0.000001,46522
0.000000,46523
0.000001,46524
0.000001,46525
0.000000,46526
0.000001,46527
0.000000,46528
0.000000,46529
0.000001,46530
0.000000,46531
0.000001,46532
0.000001,46533
0.000000,46534
0.000001,46535
0.000000,46536
0.000001,46537
0.000000,46538
0.000001,46539
0.000001,46540
0.000000,46541
0.000001,46542
0.000000,46543
0.000000,46544
0.000001,46545
0.000000,46546
0.000001,46547
0.000000,46548
0.000001,46549
0.000001,46550
0.000000,46551
0.000001,46552
0.000000,46553
0.000000,46554
0.000001,46555
0.000000,46556
0.000001,46557
0.000000,46558
0.000001,46559
0.000000,46560
0.000000,46561
0.000001,46562
0.000000,46563
0.000000,46564
0.000001,46565
0.000000,46566
0.000001,46567
0.000000,46568
0.000001,46569
0.000001,46570
0.000000,46571
0.000001,46572
0.000000,46573
0.000001,46574
0.000001,46575
0.000001,46576
0.000001,46577
0.000000,46578
0.000001,46579
0.000000,46580
0.000000,46581
0.000001,46582
0.000000,46583
0.000001,46584
0.000000,46585
0.000000,46586
0.000001,46587
0.000000,46588
0.000001,46589
0.000001,46590
0.000000,46591
0.000001,46592
0.000000,46593
0.000000,46594
0.000001,46595
0.000000,46596
0.000001,46597
0.000000,46598
0.000001,46599
0.000000,46600
0.000000,46601
0.000001,46602
0.000000,46603
0.000001,46604
0.000000,46605
0.000000,46606
0.000001,46607
0.000000,46608
0.000000,46609
0.000001,46610
0.000000,46611
0.000001,46612
0.000000,46613
0.000000,46614
0.000001,46615
0.000000,46616
0.000000,46617
0.000001,46618
0.000000,46619
0.000001,46620
0.000000,46621
0.000000,46622
0.000001,46623
0.000000,46624
0.000000,46625
0.000001,46626
0.000000,46627
0.000001,46628
0.000001,46629
0.000000,46630
0.000001,46631
0.000000,46632
0.000000,46633
0.000001,46634
0.000000,46635
0.000001,46636
0.000000,46637
0.000001,46638
0.000000,46639
0.000000,46640
0.000001,46641
0.000000,46642
0.000000,46643
0.000001,46644
0.000000,46645
0.000001,46646
0.000000,46647
0.000001,46648
0.000001,46649
0.000000,46650
0.000001,46651
0.000000,46652
0.000001,46653
0.000000,46654
0.000000,46655
0.000001,46656
0.000000,46657
0.000000,46658
0.000001,46659
0.000000,46660
0.000001,46661
0.000001,46662
0.000000,46663
0.000001,46664
0.000000,46665
0.000001,46666
0.000000,46667
0.000001,46668
0.000001,46669
0.000000,46670
0.000001,46671
0.000000,46672
0.000001,46673
0.000000,46674
0.000000,46675
0.000001,46676
0.000000,46677
0.000001,46678
0.000000,46679
0.000000,46680
0.000001,46681
0.000000,46682
0.000000,46683
0.000001,46684
0.000000,46685
0.000001,46686
0.000000,46687
0.000000,46688
0.000001,46689
0.000000,46690
0.000001,46691
0.000001,46692
0.000000,46693
0.000001,46694
0.000000,46695
0.000000,46696
0.000001,46697
0.000000,46698
0.000001,46699
0.000001,46700
0.000000,46701
0.000001,46702
0.000000,46703
0.000000,46704
0.000001,46705
0.000000,46706
0.000001,46707
0.000001,46708
0.000000,46709
0.000001,46710
0.000000,46711
0.000001,46712
0.000001,46713
0.000000,46714
0.000001,46715
0.000000,46716
0.000001,46717
0.000001,46718
0.000000,46719
0.000001,46720
0.000000,46721
0.000000,46722
0.000001,46723
0.000000,46724
0.000001,46725
0.000001,46726
0.000000,46727
0.000001,46728
0.000000,46729
0.000000,46730
0.000001,46731
0.000000,46732
0.000001,46733
0.000001,46734
0.000001,46735
0.000000,46736
0.000000,46737
0.000001,46738
0.000000,46739
0.000001,46740
0.000001,46741
0.000000,46742
0.000001,46743
0.000000,46744
0.000000,46745
0.000001,46746
0.000000,46747
0.000001,46748
0.000000,46749
0.000000,46750
0.000001,46751
0.000000,46752
0.000000,46753
0.000001,46754
0.000000,46755
0.000001,46756
0.000000,46757
0.000001,46758
0.000000,46759
0.000000,46760
0.000001,46761
0.000000,46762
0.000001,46763
0.000000,46764
0.000000,46765
0.000001,46766
0.000000,46767
0.000001,46768
0.000000,46769
0.000001,46770
0.000001,46771
0.000000,46772
0.000001,46773
0.000000,46774
0.000001,46775
0.000001,46776
0.000000,46777
0.000001,46778
0.000000,46779
0.000001,46780
0.000001,46781
0.000000,46782
0.000001,46783
0.000000,46784
0.000001,46785
0.000000,46786
0.000001,46787
0.000000,46788
0.000000,46789
0.000001,46790
0.000000,46791
0.000001,46792
0.000001,46793
0.000001,46794
0.000001,46795
0.000000,46796
0.000001,46797
0.000000,46798
0.000000,46799
0.000001,46800
0.000000,46801
0.000001,46802
0.000000,46803
0.000000,46804
0.000001,46805
0.000000,46806
0.000001,46807
0.000001,46808
0.000000,46809
0.000001,46810
0.000000,46811
0.000000,46812
0.000001,46813
0.000001,46814
0.000001,46815
0.000000,46816
0.000001,46817
0.000000,46818
0.000000,46819
0.000001,46820
0.000000,46821
0.000001,46822
0.000000,46823
0.000000,46824
0.000001,46825
0.000000,46826
0.000001,46827
0.000001,46828
0.000000,46829
0.000001,46830
0.000000,46831
0.000001,46832
0.000001,46833
0.000001,46834
0.000000,46835
0.000000,46836
0.000001,46837
0.000000,46838
0.000000,46839
0.000001,46840
0.000000,46841
0.000001,46842
0.000001,46843
0.000001,46844
0.000001,46845
0.000000,46846
0.000001,46847
0.000000,46848
0.000001,46849
0.000001,46850
0.000001,46851
0.000001,46852
0.000000,46853
0.000001,46854
0.000000,46855
0.000001,46856
0.000001,46857
0.000000,46858
0.000001,46859
0.000000,46860
0.000001,46861
0.000001,46862
0.000001,46863
0.000001,46864
0.000001,46865
0.000001,46866
0.000000,46867
0.000001,46868
0.000000,46869
0.000001,46870
0.000001,46871
0.000000,46872
0.000001,46873
0.000000,46874
0.000001,46875
0.000001,46876
0.000000,46877
0.000001,46878
0.000000,46879
0.000000,46880
0.000001,46881
0.000000,46882
0.000001,46883
0.000001,46884
0.000000,46885
0.000001,46886
0.000000,46887
0.000000,46888
0.000001,46889
0.000000,46890
0.000001,46891
0.000001,46892
0.000000,46893
0.000000,46894
0.000001,46895
0.000000,46896
0.000001,46897
0.000001,46898
0.000000,46899
0.000001,46900
0.000000,46901
0.000001,46902
0.000001,46903
0.000000,46904
0.000001,46905
0.000000,46906
0.000000,46907
0.000001,46908
0.000000,46909
0.000001,46910
0.000001,46911
0.000001,46912
0.000001,46913
0.000000,46914
0.000001,46915
0.000000,46916
0.000000,46917
0.000001,46918
0.000000,46919
0.000001,46920
0.000000,46921
0.000000,46922
0.000001,46923
0.000000,46924
0.000000,46925
0.000001,46926
0.000000,46927
0.000001,46928
0.000000,46929
0.000000,46930
0.000001,46931
0.000001,46932
0.000001,46933
0.000000,46934
0.000001,46935
0.000000,46936
0.000001,46937
0.000001,46938
0.000000,46939
0.000001,46940
0.000000,46941
0.000001,46942
0.000000,46943
0.000000,46944
0.000001,46945
0.000000,46946
0.000001,46947
0.000001,46948
0.000000,46949
0.000001,46950
0.000000,46951
0.000001,46952
0.000000,46953
0.000001,46954
0.000001,46955
0.000000,46956
0.000001,46957
0.000000,46958
0.000000,46959
0.000001,46960
0.000000,46961
0.000001,46962
0.000000,46963
0.000001,46964
0.000001,46965
0.000000,46966
0.000001,46967
0.000000,46968
0.000001,46969
0.000000,46970
0.000000,46971
0.000001,46972
0.000000,46973
0.000001,46974
0.000000,46975
0.000000,46976
0.000001,46977
0.000000,46978
0.000000,46979
0.000001,46980
0.000000,46981
0.000001,46982
0.000000,46983
0.000000,46984
0.000001,46985
0.000000,46986
0.000001,46987
0.000001,46988
0.000000,46989
0.000001,46990
0.000000,46991
0.000001,46992
0.000000,46993
0.000000,46994
0.000001,46995
0.000000,46996
0.000001,46997
0.000001,46998
0.000000,46999
0.000001,47000
0.000000,47001
0.000001,47002
0.000000,47003
0.000001,47004
0.000001,47005
0.000000,47006
0.000001,47007
0.000000,47008
0.000000,47009
0.000001,47010
0.000000,47011
0.000001,47012
0.000000,47013
0.000000,47014
0.000001,47015
0.000000,47016
0.000001,47017
0.000000,47018
0.000000,47019
0.000001,47020
0.000000,47021
0.000000,47022
0.000001,47023
0.000000,47024
0.000001,47025
0.000001,47026
0.000000,47027
0.000001,47028
0.000000,47029
0.000000,47030
0.000001,47031
0.000000,47032
0.000000,47033
0.000001,47034
0.000000,47035
0.000001,47036
0.000000,47037
0.000000,47038
0.000001,47039
0.000000,47040
0.000000,47041
0.000001,47042
0.000000,47043
0.000001,47044
0.000001,47045
0.000000,47046
0.000001,47047
0.000000,47048
0.000001,47049
0.000000,47050
0.000000,47051
0.000001,47052
0.000000,47053
0.000001,47054
0.000001,47055
0.000000,47056
0.000001,47057
0.000000,47058
0.000000,47059
0.000001,47060
0.000000,47061
0.000001,47062
0.000000,47063
0.000001,47064
0.000001,47065
0.000000,47066
0.000001,47067
0.000000,47068
0.000000,47069
0.000001,47070
0.000000,47071
0.000001,47072
0.000000,47073
0.000001,47074
0.000001,47075
0.000000,47076
0.000001,47077
0.000000,47078
0.000001,47079
0.000003,47080
0.000001,47081
0.000000,47082
0.000001,47083
0.000000,47084
0.000000,47085
0.000001,47086
0.000000,47087
0.000001,47088
0.000000,47089
0.000000,47090
0.000001,47091
0.000000,47092
0.000001,47093
0.000000,47094
0.000000,47095
0.000001,47096
0.000000,47097
0.000000,47098
0.000001,47099
0.000000,47100
0.000001,47101
0.000001,47102
0.000000,47103
0.000001,47104
0.000000,47105
0.000000,47106
0.000001,47107
0.000001,47108
0.000001,47109
0.000000,47110
0.000001,47111
0.000000,47112
0.000000,47113
0.000001,47114
0.000000,47115
0.000001,47116
0.000000,47117
0.000000,47118
0.000001,47119
0.000000,47120
0.000000,47121
0.000001,47122
0.000000,47123
0.000001,47124
0.000001,47125
0.000000,47126
0.000001,47127
0.000000,47128
0.000001,47129
0.000000,47130
0.000001,47131
0.000000,47132
0.000000,47133
0.000001,47134
0.000000,47135
0.000000,47136
0.000001,47137
0.000000,47138
0.000001,47139
0.000000,47140
0.000001,47141
0.000001,47142
0.000000,47143
0.000001,47144
0.000000,47145
0.000000,47146
0.000001,47147
0.000000,47148
0.000001,47149
0.000000,47150
0.000001,47151
0.000001,47152
0.000000,47153
0.000001,47154
0.000000,47155
0.000000,47156
0.000001,47157
0.000000,47158
0.000001,47159
0.000000,47160
0.000001,47161
0.000001,47162
0.000000,47163
0.000001,47164
0.000000,47165
0.000001,47166
0.000000,47167
0.000001,47168
0.000001,47169
0.000000,47170
0.000001,47171
0.000000,47172
0.000000,47173
0.000001,47174
0.000000,47175
0.000001,47176
0.000000,47177
0.000001,47178
0.000001,47179
0.000000,47180
0.000001,47181
0.000000,47182
0.000000,47183
0.000001,47184
0.000000,47185
0.000001,47186
0.000000,47187
0.000000,47188
0.000001,47189
0.000000,47190
0.000000,47191
0.000001,47192
0.000000,47193
0.000001,47194
0.000000,47195
0.000001,47196
0.000000,47197
0.000000,47198
0.000001,47199
0.000000,47200
0.000000,47201
0.000001,47202
0.000000,47203
0.000000,47204
0.000001,47205
0.000000,47206
0.000001,47207
0.000000,47208
0.000000,47209
0.000001,47210
0.000000,47211
0.000000,47212
0.000001,47213
0.000000,47214
0.000000,47215
0.000001,47216
0.000000,47217
0.000001,47218
0.000000,47219
0.000001,47220
0.000001,47221
0.000000,47222
0.000001,47223
0.000000,47224
0.000000,47225
0.000001,47226
0.000000,47227
0.000001,47228
0.000000,47229
0.000001,47230
0.000001,47231
0.000000,47232
0.000001,47233
0.000000,47234
0.000000,47235
0.000001,47236
0.000000,47237
0.000001,47238
0.000000,47239
0.000000,47240
0.000001,47241
0.000000,47242
0.000001,47243
0.000000,47244
0.000001,47245
0.000000,47246
0.000000,47247
0.000001,47248
0.000000,47249
0.000001,47250
0.000000,47251
0.000000,47252
0.000001,47253
0.000000,47254
0.000000,47255
0.000001,47256
0.000000,47257
0.000001,47258
0.000001,47259
0.000000,47260
0.000001,47261
0.000000,47262
0.000001,47263
0.000001,47264
0.000000,47265
0.000001,47266
0.000000,47267
0.000001,47268
0.000000,47269
0.000000,47270
0.000001,47271
0.000000,47272
0.000001,47273
0.000001,47274
0.000000,47275
0.000001,47276
0.000000,47277
0.000000,47278
0.000001,47279
0.000000,47280
0.000001,47281
0.000001,47282
0.000000,47283
0.000001,47284
0.000000,47285
0.000000,47286
0.000001,47287
0.000000,47288
0.000001,47289
0.000000,47290
0.000001,47291
0.000001,47292
0.000000,47293
0.000001,47294
0.000000,47295
0.000000,47296
0.000001,47297
0.000000,47298
0.000001,47299
0.000000,47300
0.000001,47301
0.000000,47302
0.000001,47303
0.000001,47304
0.000000,47305
0.000001,47306
0.000000,47307
0.000000,47308
0.000001,47309
0.000000,47310
0.000001,47311
0.000000,47312
0.000000,47313
0.000001,47314
0.000000,47315
0.000001,47316
0.000000,47317
0.000001,47318
0.000000,47319
0.000000,47320
0.000001,47321
0.000000,47322
0.000000,47323
0.000001,47324
0.000000,47325
0.000001,47326
0.000000,47327
0.000001,47328
0.000000,47329
0.000000,47330
0.000001,47331
0.000000,47332
0.000001,47333
0.000001,47334
0.000000,47335
0.000001,47336
0.000000,47337
0.000001,47338
0.000000,47339
0.000000,47340
0.000001,47341
0.000000,47342
0.000001,47343
0.000001,47344
0.000000,47345
0.000001,47346
0.000000,47347
0.000001,47348
0.000000,47349
0.000000,47350
0.000001,47351
0.000000,47352
0.000000,47353
0.000001,47354
0.000000,47355
0.000001,47356
0.000000,47357
0.000000,47358
0.000001,47359
0.000000,47360
0.000001,47361
0.000001,47362
0.000000,47363
0.000001,47364
0.000000,47365
0.000001,47366
0.000000,47367
0.000001,47368
0.000000,47369
0.000000,47370
0.000001,47371
0.000000,47372
0.000000,47373
0.000001,47374
0.000000,47375
0.000000,47376
0.000001,47377
0.000000,47378
0.000001,47379
0.000000,47380
0.000000,47381
0.000001,47382
0.000000,47383
0.000001,47384
0.000000,47385
0.000000,47386
0.000001,47387
0.000000,47388
0.000001,47389
0.000001,47390
0.000000,47391
0.000001,47392
0.000000,47393
0.000000,47394
0.000001,47395
0.000000,47396
0.000001,47397
0.000001,47398
0.000000,47399
0.000001,47400
0.000000,47401
0.000001,47402
0.000001,47403
0.000000,47404
0.000001,47405
0.000000,47406
0.000000,47407
0.000001,47408
0.000000,47409
0.000001,47410
0.000001,47411
0.000000,47412
0.000001,47413
0.000000,47414
0.000000,47415
0.000001,47416
0.000001,47417
0.000001,47418
0.000000,47419
0.000001,47420
0.000000,47421
0.000000,47422
0.000001,47423
0.000000,47424
0.000001,47425
0.000000,47426
0.000000,47427
0.000001,47428
0.000000,47429
0.000001,47430
0.000001,47431
0.000000,47432
0.000001,47433
0.000000,47434
0.000000,47435
0.000001,47436
0.000000,47437
0.000001,47438
0.000000,47439
0.000000,47440
0.000001,47441
0.000000,47442
0.000001,47443
0.000001,47444
0.000000,47445
0.000001,47446
0.000000,47447
0.000000,47448
0.000001,47449
0.000000,47450
0.000001,47451
0.000000,47452
0.000000,47453
0.000001,47454
0.000000,47455
0.000000,47456
0.000001,47457
0.000000,47458
0.000000,47459
0.000001,47460
0.000000,47461
0.000001,47462
0.000000,47463
0.000000,47464
0.000001,47465
0.000000,47466
0.000000,47467
0.000001,47468
0.000000,47469
0.000000,47470
0.000001,47471
